,department,function,industry,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,minimum_salary_grp,maximum_salary_grp,company_profile_length,description_length,requirements_length,benefits_length,dominant_topic
5106,0,0,0,0,0,1,0,0,0,-1,-1,-1.083280545957376,-1.1183592256026291,-0.33122898319887967,-0.533685011003553,6
12641,0,1,1,0,1,0,5,5,0,1,1,-0.16667763717172163,1.0858230136474638,-0.5590006299626169,-0.533685011003553,10
5472,1,1,1,0,1,1,5,5,12,-1,-1,-0.15492631782831578,-0.4124446522480243,-0.16287602689524777,3.9679245409190504,7
37,0,1,1,0,0,0,5,5,9,-1,-1,-1.083280545957376,0.9561652348680465,-0.7966753918030385,-0.533685011003553,26
10833,0,0,0,0,1,0,0,0,0,-1,-1,0.45614228802878715,-0.6357441601459095,-0.6481286656527749,-0.49905724521953304,24
2503,0,0,1,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-0.5925249005527704,0.8076292506198066,-0.533685011003553,26
10184,0,0,0,0,1,0,5,5,0,-1,-1,0.04484611100958325,-0.023471315909772597,-0.2817134078154585,-0.533685011003553,21
17639,0,0,0,0,0,0,4,0,0,-1,-1,-1.083280545957376,-0.7509955190609471,-0.7570629314963015,-0.481743362327523,2
4500,0,0,0,0,1,0,0,0,0,-1,-1,1.1729727679765425,-0.6861666296712384,0.1342174254052791,-0.533685011003553,16
2813,0,0,1,0,1,0,0,0,0,-1,-1,0.45614228802878715,-0.2971932933329868,-0.7966753918030385,-0.533685011003553,24
9122,0,1,0,0,1,1,5,3,1,1,1,1.34924255812763,0.25025066151344155,-0.7669660465729857,-0.481743362327523,8
6294,0,1,0,0,0,0,3,0,5,0,0,-1.083280545957376,-0.4484607019089735,-0.46987259427245887,-0.18740735316335277,8
8594,0,0,1,0,0,0,5,0,0,-1,-1,-1.083280545957376,0.07017041320869541,-0.7966753918030385,-0.533685011003553,11
11171,0,1,1,0,1,0,4,4,5,-1,-1,-0.072667082424475,0.40151807008942836,0.12431431032859487,-0.533685011003553,24
15645,0,1,1,0,1,1,5,0,9,2,1,0.7616765909573386,-0.12431625496043044,-0.5689037450393012,0.9726228006013182,21
2401,0,0,1,0,1,1,5,3,0,-1,-1,0.5736554814628454,-0.5781184806883908,-0.2817134078154585,-0.533685011003553,3
7714,0,1,1,0,1,1,5,5,9,-1,-1,0.738173952270527,-0.4628671217733532,-0.45996947919577463,-0.031582407135262634,11
2424,0,1,1,0,1,0,2,4,5,-1,-1,-0.31944478863599735,-0.41964786218021416,-0.5689037450393012,-0.533685011003553,26
14255,0,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,-0.36922539265488524,-0.7966753918030385,-0.533685011003553,7
3318,0,0,1,0,0,0,4,4,5,-1,-1,-1.083280545957376,0.5455822687332252,-0.26190717766209004,-0.533685011003553,21
7699,0,1,0,0,1,1,5,4,5,-1,-1,0.45614228802878715,-0.49888317143430244,-0.6976442410361962,-0.49905724521953304,24
5760,0,1,1,0,1,0,5,3,5,-1,-1,0.16235930444364152,-0.6069313204171501,-0.4203570188890377,0.17618418756885754,27
1707,1,1,1,1,1,0,5,4,5,1,1,3.6289985107483598,-0.8374340382472252,-0.5391943998092484,-0.39517394786747295,8
17368,0,1,1,0,0,1,5,5,9,-1,-1,-1.083280545957376,-0.3980382323836446,-0.30151963796882697,-0.464429479435513,11
4305,1,1,1,0,1,0,5,3,9,-1,-1,1.1024648519161075,0.8121010362242496,-0.7966753918030385,-0.533685011003553,8
2229,0,1,1,0,1,0,5,5,9,2,1,1.8663006092374863,1.2731064718843996,0.4214077626291217,0.03767312443277742,29
3409,1,1,1,0,1,1,5,5,0,-1,-1,1.9250572059545155,0.22864103171687203,0.1342174254052791,0.020359241540767407,29
1781,0,1,0,0,0,0,5,0,0,-1,-1,-1.083280545957376,-0.426851072112404,-0.7966753918030385,-0.533685011003553,21
4125,1,1,1,0,1,0,5,3,1,1,1,1.278734642067195,0.2430474515812517,0.22334546109543715,4.816304802627541,9
10458,1,1,1,0,1,1,5,5,9,-1,-1,0.6911686748969037,1.0065877043933755,-0.3708414435056166,0.3493230164889577,21
1469,1,1,1,1,1,0,5,5,9,3,3,-0.5192172174738964,-0.3476157628583157,1.6791033773680188,-0.18740735316335277,11
12652,1,1,1,0,1,0,5,4,5,-1,-1,0.2798724978776998,0.5167694290044659,0.22334546109543715,0.12424253889282749,21
9779,0,1,1,0,1,1,5,6,9,-1,-1,-0.4017040240398381,-0.4124446522480243,0.1639267706353318,1.821003062309809,26
14592,0,0,0,0,1,0,0,0,0,-1,-1,0.0683487496963949,1.2875128917487795,-0.7966753918030385,-0.533685011003553,9
8446,1,1,1,0,1,1,5,3,5,0,0,0.32687777525132306,-0.03787773577415229,0.15402365555864755,0.626345142761118,26
7914,0,0,1,0,0,0,5,0,0,-1,-1,-0.7072383269683896,0.5743951084619846,-0.7966753918030385,-0.533685011003553,14
5109,1,0,0,0,0,0,0,0,0,-1,-1,-0.613227772221143,0.2574538714456314,-0.29161652289214274,-0.481743362327523,21
15701,1,1,1,0,1,0,5,5,9,-1,-1,3.5232366366577073,4.320064273200705,2.114840440742125,0.03767312443277742,29
16480,1,0,1,0,1,0,5,3,9,-1,-1,-0.22543423388875075,-0.31880292312955627,0.4808264530892271,-0.533685011003553,11
11836,0,0,0,0,0,0,5,0,0,-1,-1,-0.7072383269683896,1.2442936321556404,-0.7966753918030385,-0.533685011003553,2
10499,0,0,1,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-0.05948736557072183,-0.7966753918030385,-0.533685011003553,22
11764,1,1,1,0,1,0,5,5,9,-1,-1,0.6441633975232803,0.696849677309212,-0.7966753918030385,-0.533685011003553,3
397,0,1,1,1,1,1,5,5,0,3,3,-0.5779738141909255,0.05576399334431571,1.5305566512177553,0.14155642178483752,9
86,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,0.07737362314088525,0.24315169124880562,-0.533685011003553,13
7927,0,1,1,0,1,1,5,0,0,-1,-1,2.089575676762197,2.9226415463558744,-0.7966753918030385,-0.533685011003553,10
13354,0,1,1,0,1,1,5,6,9,-1,-1,-0.002159166364040051,1.6260637585617022,1.2433663139939128,-0.44711559654350297,26
2518,0,1,1,0,0,0,2,5,10,-1,-1,-1.083280545957376,-0.7365890991965673,-0.29161652289214274,-0.533685011003553,11
9840,0,0,1,0,1,1,0,1,0,-1,-1,0.32687777525132306,-0.08109699536729137,1.0453040124602282,1.855630828093829,8
9540,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
1966,1,0,1,0,1,1,5,3,9,-1,-1,1.5137610289353116,0.21423461185249232,1.778134528134861,2.357733431962119,21
5162,1,0,1,0,1,1,5,1,0,-1,-1,0.5736554814628454,-0.6429473700780993,-0.5590006299626169,-0.533685011003553,7
12334,0,0,1,0,1,0,3,0,9,-1,-1,-1.083280545957376,-0.1171130450282406,0.32237661186227945,-0.533685011003553,11
6189,1,0,0,0,1,0,0,0,0,-1,-1,1.3022372807540066,1.4171706705281966,-0.7966753918030385,-0.533685011003553,7
12096,0,0,0,0,1,0,0,0,0,-1,-1,-0.072667082424475,-0.05228415563853198,0.738307445083017,-0.533685011003553,11
15251,0,0,1,0,1,0,1,0,0,-1,-1,-0.5192172174738964,-0.6285409502137197,-0.7966753918030385,-0.533685011003553,28
746,0,1,1,0,1,0,5,3,5,-1,-1,-0.072667082424475,0.19982819198811264,0.11441119525191064,-0.533685011003553,16
1572,1,1,1,0,1,0,5,1,1,1,2,0.37388305262494637,-0.3548189727905055,0.4016015324757533,0.5397757283010678,7
327,1,1,1,0,1,1,5,5,9,-1,-1,0.5619041621194396,0.5095662190722761,-0.12326356658851086,0.5397757283010678,7
8976,0,1,1,0,1,0,4,4,5,-1,-1,-0.072667082424475,0.2214378217846822,0.22334546109543715,-0.533685011003553,13
15836,0,1,1,1,0,1,4,1,5,1,1,-1.083280545957376,-0.7149794693999978,-0.6085162053460381,-0.37786006497546293,5
5303,0,1,1,0,1,1,3,0,0,-1,-1,-0.060915763081069184,-0.1171130450282406,0.35208595709233215,0.0030453586487573913,21
13820,0,1,1,0,1,0,5,5,0,-1,-1,-0.049164443737663356,-0.8302308283150354,0.29266726663222675,-0.533685011003553,29
9329,0,0,0,0,1,0,0,0,0,-1,-1,-0.7072383269683896,1.0858230136474638,-0.7966753918030385,-0.533685011003553,9
17794,0,1,1,0,0,0,5,3,0,-1,-1,-1.083280545957376,-0.7149794693999978,-0.6679348958061434,-0.533685011003553,21
13065,0,1,1,0,1,1,5,4,5,-1,-1,-0.7424922849986071,0.12779609266621417,-0.05394176105172125,-0.42980171365149294,21
16557,1,1,1,0,1,0,5,4,9,-1,-1,-0.15492631782831578,-1.0031078666875917,0.12431431032859487,0.3493230164889577,29
3408,0,1,1,0,1,1,5,4,5,0,0,0.5266502040892221,-0.3620221827226954,0.1342174254052791,0.14155642178483752,9
10091,0,0,0,0,1,1,0,0,0,-1,-1,0.4326396493419755,-0.045080945706342135,0.01538004448506835,0.9726228006013182,8
14171,0,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,5.134026995538157,-0.7966753918030385,-0.533685011003553,7
63,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,-0.023471315909772597,0.6095669490861221,-0.533685011003553,1
3921,0,1,1,0,0,1,5,3,9,-1,-1,-0.883508117119477,-0.563712060824011,0.08470185002185796,0.8341117374652381,11
1272,0,0,0,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-1.0967495958060598,1.2334631989172284,-0.533685011003553,26
15057,1,1,1,0,1,0,3,2,1,-1,-1,-1.083280545957376,0.7112560971735917,-0.6184193204227223,0.3839507822729777,29
2453,0,1,1,0,1,0,5,2,0,-1,-1,-0.4252066627266498,0.5815983183941745,-0.12326356658851086,-0.533685011003553,9
302,0,0,1,0,1,0,5,1,1,-1,-1,-0.6602330495947664,-0.563712060824011,-0.5887099751926697,-0.20472123605536277,7
3954,1,0,0,0,1,1,0,0,0,-1,-1,0.37388305262494637,-0.5132895912986821,-0.45996947919577463,4.089121721163121,29
11347,0,0,1,0,1,0,0,0,0,-1,-1,0.45614228802878715,-0.2755836635364172,-0.7966753918030385,-0.533685011003553,24
12233,1,0,0,0,1,0,0,0,0,-1,-1,-0.013910485707445876,1.9430049955780555,-0.7966753918030385,-0.533685011003553,8
12968,1,1,1,0,1,1,5,5,8,-1,-1,0.09185138838320656,-0.8518404581116049,-0.44016324904240617,-0.031582407135262634,21
12951,0,0,1,0,1,1,5,5,0,2,2,1.34924255812763,0.20703140192030248,-0.15297291181856354,-0.481743362327523,21
11531,0,1,1,0,1,1,5,0,0,-1,-1,1.7370360964600222,0.18542177212373295,0.7085980998529644,1.1111338637373984,29
16449,1,1,1,0,1,0,5,0,9,3,3,-1.083280545957376,-0.5565088508918212,-0.3411320982755639,-0.20472123605536277,26
16749,0,1,0,0,1,0,5,0,0,-1,-1,1.078962213229296,-0.7654019389253268,-0.044038645975037025,-0.533685011003553,23
11328,0,1,1,0,1,0,5,0,0,-1,-1,0.2093645818172648,0.034154363547746175,0.46102022293585865,-0.06621017291928266,17
12259,1,1,1,0,1,0,5,5,9,-1,-1,-0.5309685368173023,-0.4052414423158345,0.9363697466167017,-0.17009347027134275,28
99,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
8428,0,0,1,0,1,1,5,0,0,-1,-1,-0.09616972111128666,-0.01626810597758275,-0.19258537212530047,0.10692865600081748,11
17491,1,1,1,0,1,1,5,5,0,-1,-1,0.3856343719683522,-0.7870115687218963,1.2631725441472812,0.17618418756885754,11
12001,0,0,0,0,0,0,5,0,0,-1,-1,-0.7072383269683896,0.09178004300526495,1.2829787743006498,-0.533685011003553,26
3130,0,1,1,0,1,1,4,2,3,-1,-1,0.40913701065516384,1.1074326434440334,0.12431431032859487,0.9553089177093083,21
15494,0,1,1,0,1,1,5,4,5,-1,-1,0.40913701065516384,0.6464272077838831,-0.4203570188890377,0.31469525070493765,20
2981,1,1,1,0,1,1,5,3,8,3,3,-0.5662224948475197,-0.3836318125192649,-0.35103521335224813,-0.32591841629943286,28
8091,1,0,1,0,1,1,5,5,0,-1,-1,1.1847240873199483,-0.8374340382472252,0.9165635164633332,0.678286791437148,7
11656,1,1,1,0,1,0,5,5,0,-1,-1,1.619522903025964,-0.7509955190609471,0.11441119525191064,1.4400976386855886,11
6526,0,0,0,0,1,0,0,0,0,-1,-1,-0.072667082424475,-1.1471720653313886,-0.7966753918030385,0.3493230164889577,19
2029,0,0,1,0,0,0,5,3,9,-1,-1,-1.083280545957376,-0.4772735416377329,-0.2520040625854058,-0.533685011003553,26
11103,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
12447,1,1,1,0,1,0,5,5,9,3,3,-0.5192172174738964,-0.41964786218021416,0.46102022293585865,-0.18740735316335277,11
1066,0,0,0,0,1,1,0,0,0,-1,-1,-1.083280545957376,0.034154363547746175,-0.5689037450393012,-0.533685011003553,7
993,1,1,1,0,1,0,5,4,0,-1,-1,-0.09616972111128666,-0.8158244084506557,-0.44016324904240617,0.4532063138410178,27
11805,1,1,1,0,1,1,5,1,1,1,2,0.44439096868538136,-0.13151946489262029,0.14412054048196332,0.33200913359694767,9
15763,1,1,1,0,1,0,5,3,9,3,3,0.7499252716139329,-0.26117724367203754,-0.20248848720198467,1.0418783321693583,21
902,0,1,1,0,1,1,5,4,3,-1,-1,0.22111590116067065,-0.21795798407889844,-0.39064767365898506,-0.533685011003553,29
9570,0,1,1,0,0,0,5,0,0,-1,-1,-1.083280545957376,-0.36922539265488524,-0.2718102927387743,-0.533685011003553,29
9905,0,0,0,0,1,1,0,0,0,-1,-1,-0.5192172174738964,0.20703140192030248,-0.7966753918030385,-0.533685011003553,21
4436,0,1,1,0,1,0,5,3,0,-1,-1,-0.17842895651512744,-0.01626810597758275,0.19363611586538448,-0.464429479435513,29
3843,0,0,1,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-0.6501505800102892,-0.7966753918030385,-0.533685011003553,22
9950,0,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,-0.707776259467808,-0.7966753918030385,-0.533685011003553,11
12531,1,1,1,0,1,0,5,5,9,-1,-1,0.6089094394930629,-0.6645569998746689,2.17425913120223,0.03767312443277742,28
14017,1,1,1,0,1,0,5,5,9,-1,-1,-0.14317499848490997,0.8048978262920597,0.8769510561565963,2.184594603042019,29
16604,0,0,1,0,1,1,5,3,1,1,1,0.5148988847458162,-0.09550341523167107,0.12431431032859487,-0.04889629002727265,21
7384,1,1,1,0,1,1,5,0,9,1,2,-0.10792104045469249,0.26465708137782123,-0.2520040625854058,0.5397757283010678,29
15922,0,0,1,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-0.7365890991965673,-0.7966753918030385,-0.533685011003553,22
13027,0,1,1,0,1,0,5,4,0,-1,-1,-0.10792104045469249,0.6464272077838831,0.8076292506198066,1.2842726926574985,29
1200,0,1,1,0,1,1,5,6,12,0,0,-0.002159166364040051,1.1002294335118434,-0.024232415821668563,-0.481743362327523,29
6680,0,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,0.09178004300526495,-0.09355422135845817,1.1457616295214184,9
15070,1,1,1,0,1,1,5,3,9,-1,-1,-0.4604606207568673,0.7112560971735917,1.1344320481503862,-0.23934900183938282,21
8807,1,1,0,0,1,0,0,0,0,-1,-1,-0.4252066627266498,0.559988688597605,0.08470185002185796,-0.533685011003553,9
5305,0,1,1,0,0,0,5,5,9,3,3,-1.083280545957376,-0.1027066251638609,-0.09355422135845817,-0.08352405581129269,21
2649,0,0,1,0,1,1,4,4,5,-1,-1,0.197613262473859,0.134999302598404,-0.05394176105172125,-0.533685011003553,12
16110,1,1,1,0,1,1,5,3,0,-1,-1,0.15060798510023568,0.9489620249358567,-0.20248848720198467,-0.06621017291928266,21
2914,0,1,1,1,1,0,5,5,9,-1,-1,0.5384015234326279,-0.24677082380765783,0.2530548063254898,-0.533685011003553,4
2064,1,1,1,0,1,1,5,2,9,0,0,-0.5192172174738964,-0.7293858892643775,-0.32132586812219543,1.6478642333897089,19
6114,0,1,1,0,0,1,5,5,9,3,3,-1.083280545957376,-0.3620221827226954,-0.29161652289214274,-0.533685011003553,29
14291,1,1,0,0,1,0,5,0,0,-1,-1,0.0683487496963949,0.019747943683366482,0.2530548063254898,-0.533685011003553,29
5689,0,1,1,0,1,1,5,3,9,-1,-1,-0.15492631782831578,0.048560783412125864,-0.2817134078154585,-0.533685011003553,7
12000,1,1,1,0,1,0,5,4,9,-1,-1,0.18586194313045318,-0.5276960111630619,0.17382988571201602,-0.3432322991914429,26
9176,0,1,1,0,1,1,5,1,5,-1,-1,0.45614228802878715,-0.61413453034934,-0.7075473561128803,-0.49905724521953304,24
7850,0,0,0,0,1,1,0,0,0,-1,-1,1.4550044322182825,-1.175984905060148,-0.7966753918030385,-0.533685011003553,7
1604,0,0,1,0,1,1,5,4,5,-1,-1,0.5736554814628454,-0.4484607019089735,-0.2123916022786689,-0.533685011003553,26
6707,0,0,0,0,1,0,0,0,0,-1,-1,-0.8600054784326654,0.5239726389366557,2.639705539806389,0.626345142761118,11
2979,0,0,0,0,1,1,0,0,0,-1,-1,-0.7424922849986071,-0.707776259467808,-0.7966753918030385,-0.412487830759483,23
389,0,1,1,0,0,0,5,5,9,-1,-1,-1.083280545957376,-1.0103110766197816,0.2728610364788583,-0.533685011003553,11
16381,1,1,1,0,1,0,2,3,5,-1,-1,1.478507070905094,-0.988701446823212,0.08470185002185796,0.2454397191368976,3
3108,1,0,0,0,0,1,0,0,0,-1,-1,-1.083280545957376,-0.32600613306174614,-0.44016324904240617,0.9899366834933283,29
2082,1,0,0,0,1,1,0,0,0,-1,-1,-0.5309685368173023,-0.4484607019089735,-0.4500663641190904,0.5051479625170479,9
5067,0,0,0,0,1,0,0,0,0,-1,-1,1.1729727679765425,-0.9094661375691236,-0.2123916022786689,-0.533685011003553,16
13890,0,0,0,0,1,1,5,0,0,-1,-1,0.40913701065516384,0.559988688597605,-0.4203570188890377,0.2973813678129276,20
9366,0,0,0,0,1,0,0,0,0,-1,-1,-0.6719843689381721,-0.41964786218021416,-0.7966753918030385,-0.533685011003553,7
6789,1,1,1,1,1,0,5,4,5,1,1,0.23286722050407646,-0.7437923091287573,-0.6580317807294592,-0.42980171365149294,6
17168,0,1,1,0,1,1,5,5,9,2,2,-1.083280545957376,-0.7437923091287573,-0.6976442410361962,-0.32591841629943286,11
8314,0,1,1,0,1,1,3,4,9,-1,-1,-0.9657673525233178,-1.0607335461451104,-0.5887099751926697,-0.481743362327523,25
13205,0,0,0,0,1,1,0,1,5,-1,-1,0.45614228802878715,-0.5348992210952517,-0.7273535862662488,-0.49905724521953304,24
12860,0,0,0,0,0,0,3,5,0,-1,-1,-1.083280545957376,0.4879565892757065,-0.7966753918030385,-0.533685011003553,11
2396,1,1,1,0,1,1,5,5,9,-1,-1,0.6441633975232803,-0.3836318125192649,-0.2817134078154585,5.162582460467742,11
13497,0,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,1.25870005202002,-0.2421009475087216,0.626345142761118,29
5916,1,1,1,0,0,0,5,0,9,-1,-1,-1.083280545957376,0.09178004300526495,0.24315169124880562,-0.533685011003553,21
16434,0,0,1,0,1,1,5,1,0,-1,-1,-0.2136829145453449,-0.3476157628583157,0.03518627463843681,-0.1008379387033027,29
16766,0,1,1,0,1,1,5,0,0,3,3,0.5148988847458162,-0.41964786218021416,-0.7570629314963015,0.9379950348172982,9
7230,0,1,1,0,1,1,3,5,9,-1,-1,5.826495227965249,-0.570915270756201,-0.3411320982755639,-0.39517394786747295,6
7034,0,1,1,0,1,1,3,5,9,-1,-1,-0.6367304109079547,-1.175984905060148,-0.33122898319887967,-0.44711559654350297,9
7718,0,1,1,0,1,1,5,5,12,-1,-1,1.3844965161578475,-0.5493056409596314,-0.06384487612840548,-0.533685011003553,29
13969,0,1,1,1,1,0,5,0,0,-1,-1,-0.10792104045469249,-0.4484607019089735,0.08470185002185796,-0.29129065051541286,2
16178,1,1,1,0,1,0,4,4,7,-1,-1,-0.049164443737663356,0.134999302598404,0.738307445083017,-0.533685011003553,21
11775,0,1,1,1,1,1,4,3,9,-1,-1,0.879189784391397,0.8409138759530089,0.03518627463843681,-0.1008379387033027,29
485,1,1,1,0,1,0,5,5,9,-1,-1,1.4550044322182825,-0.426851072112404,-0.16287602689524777,-0.533685011003553,9
2839,1,0,0,0,0,1,0,0,0,-1,-1,-1.083280545957376,-0.9670918170266425,1.8474563336716507,-0.533685011003553,10
13959,0,1,1,0,1,0,5,5,9,-1,-1,-0.10792104045469249,-0.37642860258707506,0.23324857617212139,1.4920392873616186,20
11870,1,1,1,0,1,1,5,5,9,-1,-1,1.008454297168861,0.4519405396147573,0.4016015324757533,1.3881559900095586,28
12286,0,0,1,0,1,1,5,0,0,-1,-1,0.5736554814628454,1.0858230136474638,-0.014329300744984336,0.10692865600081748,21
9508,0,0,0,0,0,0,5,0,0,-1,-1,-0.7072383269683896,1.25870005202002,-0.7966753918030385,-0.533685011003553,2
11060,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,-0.05948736557072183,-0.26190717766209004,-0.533685011003553,13
15030,1,1,1,0,1,0,5,5,0,-1,-1,0.3856343719683522,-0.05228415563853198,-0.7966753918030385,-0.37786006497546293,0
7225,1,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,-0.9382789772978831,0.12431431032859487,-0.1008379387033027,29
16271,1,0,1,0,1,1,5,0,0,-1,-1,0.17411062378704734,-0.9166693475013136,-0.2718102927387743,0.05498700732478744,29
11582,1,1,1,0,1,1,5,5,9,-1,-1,0.6441633975232803,0.9849780745968059,0.9165635164633332,1.769061413633779,11
16787,0,1,1,0,1,0,5,4,5,-1,-1,1.3022372807540066,0.048560783412125864,0.9165635164633332,0.678286791437148,29
17619,1,1,1,0,0,1,5,4,5,0,0,-1.083280545957376,1.3307321513419186,0.21344234601875292,1.8902585938778491,5
14297,0,1,1,0,1,1,5,0,5,-1,-1,0.09185138838320656,-1.1471720653313886,-0.6679348958061434,-0.014268524243252622,12
8305,1,1,1,0,1,0,5,3,9,-1,-1,-0.5192172174738964,-0.20355156421451875,0.4709233380125429,-0.5163711281115431,28
1596,1,1,1,0,1,1,4,3,5,-1,-1,-0.14317499848490997,0.14940572246278372,-0.2520040625854058,0.7302284401131781,29
16747,0,1,1,0,1,1,4,4,5,-1,-1,-0.9422647138365061,-0.17473872448575936,-0.7966753918030385,-0.533685011003553,7
15745,0,0,1,0,1,0,1,3,7,-1,-1,0.5736554814628454,-0.23236440394327815,1.906875024131756,0.712914557221168,21
14187,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,0.3150795509031502,0.29266726663222675,-0.533685011003553,26
4405,0,1,1,0,1,1,5,4,9,-1,-1,-0.613227772221143,-0.9238725574335034,-0.12326356658851086,0.0030453586487573913,29
5078,0,1,1,0,1,0,5,6,9,-1,-1,3.8992788556466937,-0.4556639118411634,1.124528933073702,-0.37786006497546293,13
9532,0,0,0,1,1,0,0,0,0,-1,-1,-0.8952594364628829,1.3235289414097287,-0.7966753918030385,-0.533685011003553,29
7835,1,1,1,0,1,1,5,0,0,-1,-1,0.17411062378704734,-0.48447675156992276,-0.30151963796882697,0.4705201967330278,11
17393,0,1,1,0,1,1,5,3,8,-1,-1,-0.060915763081069184,-0.05948736557072183,0.3124734967855952,0.41857854805699773,11
4049,0,0,0,0,1,0,0,0,0,-1,-1,1.1729727679765425,-0.8590436680437947,0.03518627463843681,-0.533685011003553,24
3667,1,0,0,0,1,1,0,0,0,-1,-1,-0.6954870076249838,-0.7581987289931369,-0.2718102927387743,0.8687395032492582,26
2538,0,0,1,0,1,1,5,0,0,-1,-1,-0.09616972111128666,-0.21795798407889844,-0.2421009475087216,0.10692865600081748,11
3327,1,1,1,0,1,1,5,3,9,2,2,-0.8482541590892595,-0.8446372481794151,-0.16287602689524777,-0.533685011003553,16
7717,0,0,0,0,1,0,0,0,0,-1,-1,0.18586194313045318,1.8061440068664483,-0.7966753918030385,-0.533685011003553,21
13682,0,0,1,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-0.49888317143430244,-0.7966753918030385,-0.533685011003553,9
11314,1,1,0,0,1,0,0,0,0,-1,-1,-0.4604606207568673,-0.6501505800102892,0.23324857617212139,-0.533685011003553,16
6919,0,1,1,0,0,1,5,5,1,-1,-1,-1.083280545957376,-1.0463271262807308,-0.4500663641190904,-0.39517394786747295,9
8230,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
3833,0,1,1,0,1,1,5,0,0,-1,-1,-0.9305133944931003,-0.5348992210952517,0.7680167903130698,-0.533685011003553,21
15631,1,1,1,0,1,0,5,0,9,-1,-1,0.22111590116067065,-0.5997281104849603,-0.2123916022786689,-0.533685011003553,9
15792,1,1,1,0,1,1,5,3,9,-1,-1,0.09185138838320656,-0.2971932933329868,-0.26190717766209004,-0.3605461820834529,21
4274,0,0,0,0,1,0,0,0,0,-1,-1,0.197613262473859,0.4303309098181877,-0.4203570188890377,-0.533685011003553,16
7206,1,0,0,0,1,0,5,0,0,-1,-1,0.3033751365645114,0.04135757347993602,-0.7669660465729857,0.19349807046086756,27
285,1,1,1,0,1,0,5,4,1,-1,-1,0.2093645818172648,0.5815983183941745,-0.07374799120508971,0.3666368993809677,28
16691,0,1,0,0,1,1,5,5,0,-1,-1,0.26812117853429396,-0.28278687346860704,0.14412054048196332,0.9726228006013182,9
14089,0,1,1,0,0,0,3,5,9,-1,-1,-1.083280545957376,1.9502082055102452,-0.7966753918030385,-0.533685011003553,26
6882,1,1,1,0,1,1,4,4,5,-1,-1,0.32687777525132306,0.012544733751176635,-0.36093832842893236,0.626345142761118,13
